;AUT;CMUNI;CONEIX_ABASCAL;CONEIX_CASADO;CONEIX_IGLESIAS;CONEIX_RIVERA;CONEIX_SANCHEZ;CP;EDAT;EDATCOD;ESTUDIS;HABI;IDEOLOGIA;ID_AUT;ID_CONEIX_ABASCAL;ID_CONEIX_CASADO;ID_CONEIX_IGLESIAS;ID_CONEIX_RIVERA;ID_CONEIX_SANCHEZ;ID_CONTACTO;ID_EDATCOD;ID_ESTUDIS;ID_HABI;ID_IDEOLOGIA;ID_IMP_ELEC;ID_INT_GEN;ID_INT_SIMP_GEN;ID_OCUPACIO;ID_PERTINEN;ID_PREFER_POLITIC;ID_PROB_VOT_GEN;ID_REC_GEN;ID_SEXE;ID_SIMP_GEN;IMP_ELEC;INT_GEN;INT_SIMP_GEN;OCUPACIO;PERTINEN;PREFER_POLITIC;PROB_VOT_GEN;REC_GEN;REGISTRO;SEXE;SIMP_GEN;TIP_TEL;VAL_ABASCAL;VAL_CASADO;VAL_IGLESIAS;VAL_RIVERA;VAL_SANCHEZ
212;Andalucía;99995;Sí;Sí;Sí;Sí;Sí;41927;21;De 18 a 29 años;Postobligatorios;De 10.001 a 100.000;Izquierda;1;1;1;1;1;1;4612308;1;3;2;1;1;5;5;8;4;5;1;5;2;;Muy importantes;Unidas Podemos;Unidas Podemos;Estudiante;Más de su comunidad que español;Pablo Iglesias;Votará seguro;Unidos Podemos;1158;Mujer; ;Móviles aleatorios;0.0;3.0;7.0;6.0;6.0
213;Madrid, Comunidad de;28079;No;Sí;Sí;Sí;Sí;28019;46;De 45 a 59 años;Obligatorios;Más de 500.000;Izquierda;13;2;1;1;1;1;4614325;3;2;4;1;1;98;2;7;1;2;2;2;2;2.0;Muy importantes;No sabe;PSOE;Tareas del hogar;Únicamente español;Pedro Sánchez;Probablemente sí;PSOE;1159;Mujer;PSOE;Móviles aleatorios;3.093561417800859;7.656073808303434;4.0;6.0;8.0
214;Comunitat Valenciana;46250;Sí;Sí;Sí;Sí;Sí;46018;69;De 60 y más años;Universitarios;Más de 500.000;Derecha;10;1;1;1;1;1;4628038;4;5;4;5;1;98;1;6;1;98;1;1;2;1.0;Muy importantes;No sabe;PP;Jubilado, pensionista;Únicamente español;No sabe;Votará seguro;PP;1173;Mujer;PP;Móviles aleatorios;7.0;10.0;0.0;8.0;2.0
215;Andalucía;99995;No;Sí;Sí;Sí;Sí;11360;55;De 45 a 59 años;Obligatorios;De 10.001 a 100.000;No sabe;1;2;1;1;1;1;4594039;3;2;2;98;2;98;97;7;98;98;1;96;2;97.0;Bastante importantes;No sabe;Ninguno;Tareas del hogar;No sabe;No sabe;Votará seguro;En blanco;1178;Mujer;Ninguno;Móviles aleatorios;3.093561417800859;4.0;4.0;4.0;4.0
216;Castilla y León;99995;Sí;Sí;Sí;Sí;Sí;42110;45;De 45 a 59 años;Universitarios;Hasta 10.000;Centro;7;1;1;1;1;1;4633525;3;5;1;3;2;1;1;1;3;1;1;1;2;;Bastante importantes;PP;PP;Trabajador;Tan español como de su comunidad;Pablo Casado;Votará seguro;PP;1181;Mujer; ;Móviles aleatorios;2.0;8.0;0.0;6.0;2.0
217;Madrid, Comunidad de;28079;Sí;Sí;Sí;Sí;Sí;28015;40;De 30 a 44 años;Universitarios;Más de 500.000;Izquierda;13;1;1;1;1;1;4628802;2;5;4;1;1;2;2;1;3;2;1;5;1;;Muy importantes;PSOE;PSOE;Trabajador;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;Unidos Podemos;1187;Hombre; ;Móviles aleatorios;0.0;1.0;5.0;4.0;5.0
218;Catalunya;99995;Sí;Sí;Sí;Sí;Sí;43206;19;De 18 a 29 años;Postobligatorios profesionales;De 100.001 a 500.000;Izquierda;9;1;1;1;1;1;4593414;1;4;3;1;1;8;8;8;3;5;1;97;1;;Muy importantes;En Comú Podem;En Comú Podem;Estudiante;Tan español como de su comunidad;Pablo Iglesias;Votará seguro;No votó;1188;Hombre; ;Móviles aleatorios;8.797266514806378;1.0;9.0;3.0;8.0
219;Castilla - la Mancha;99995;Sí;Sí;Sí;Sí;Sí;45008;42;De 30 a 44 años;Universitarios;De 10.001 a 100.000;Izquierda;8;1;1;1;1;1;4613423;2;5;2;1;1;2;2;1;3;2;1;2;2;;Muy importantes;PSOE;PSOE;Trabajador;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;PSOE;1197;Mujer; ;Móviles aleatorios;0.0;0.0;5.0;4.0;8.0
220;Extremadura;99995;Sí;Sí;Sí;Sí;Sí;10600;44;De 30 a 44 años;Obligatorios;De 10.001 a 100.000;Izquierda;11;1;1;1;1;1;4608805;2;2;2;1;2;2;2;5;3;2;1;2;1;;Bastante importantes;PSOE;PSOE;Parado;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;PSOE;1205;Hombre; ;Móviles aleatorios;1.0;5.0;3.0;4.0;7.0
221;Madrid, Comunidad de;99995;Sí;Sí;Sí;Sí;Sí;28340;50;De 45 a 59 años;Universitarios;De 10.001 a 100.000;Izquierda;13;1;1;1;1;1;4602451;3;5;2;1;2;2;2;1;3;4;2;97;1;;Bastante importantes;PSOE;PSOE;Trabajador;Tan español como de su comunidad;Albert Rivera;Probablemente sí;No votó;1207;Hombre; ;Móviles aleatorios;6.0;3.0;4.0;8.0;5.0
222;Aragón;99995;Sí;Sí;Sí;Sí;Sí;44477;39;De 30 a 44 años;Postobligatorios;Hasta 10.000;No sabe;2;1;1;1;1;1;4598961;2;3;1;98;2;98;97;7;3;4;2;4;2;97.0;Bastante importantes;No sabe;Ninguno;Tareas del hogar;Tan español como de su comunidad;Albert Rivera;Probablemente sí;C's;1216;Mujer;Ninguno;Móviles aleatorios;6.0;4.0;4.0;6.0;2.0
223;Castilla - la Mancha;99995;Sí;Sí;Sí;Sí;Sí;99998;79;De 60 y más años;Sin estudios obligatorios acabados;De 100.001 a 500.000;No contesta;8;1;1;1;1;1;4593975;4;1;3;99;1;99;97;6;3;97;1;1;1;97.0;Muy importantes;No contesta;Ninguno;Jubilado, pensionista;Tan español como de su comunidad;Ninguno de estos;Votará seguro;PP;1218;Hombre;Ninguno;Móviles aleatorios;8.797266514806378;5.0;0.0;7.0;6.0
224;Murcia, Región de;99995;Sí;Sí;Sí;Sí;Sí;30520;56;De 45 a 59 años;Sin estudios obligatorios acabados;De 10.001 a 100.000;Izquierda;14;1;1;1;1;1;4623699;3;1;2;1;2;1;1;6;3;4;2;1;1;;Bastante importantes;PP;PP;Jubilado, pensionista;Tan español como de su comunidad;Albert Rivera;Probablemente sí;PP;1219;Hombre; ;Móviles aleatorios;8.797266514806378;7.656073808303434;0.0;8.0;7.0
225;Navarra, Com. Foral de;99995;Sí;Sí;Sí;Sí;Sí;31010;71;De 60 y más años;Sin estudios obligatorios acabados;De 10.001 a 100.000;Centro izquierda;15;1;1;1;1;1;4629944;4;1;2;2;2;2;2;6;3;2;1;2;2;;Bastante importantes;PSOE;PSOE;Jubilado, pensionista;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;PSOE;1223;Mujer; ;Móviles aleatorios;0.0;5.0;8.0;4.0;10.0
226;Andalucía;99995;Sí;Sí;Sí;Sí;Sí;29370;39;De 30 a 44 años;Universitarios;Hasta 10.000;Izquierda;1;1;1;1;1;1;4633716;2;5;1;1;2;5;5;1;99;97;1;97;1;;Bastante importantes;Unidas Podemos;Unidas Podemos;Trabajador;No contesta;Ninguno de estos;Votará seguro;No votó;1224;Hombre; ;Móviles aleatorios;3.0;7.0;5.0;7.0;4.0
227;Asturias, Principado de;99995;Sí;Sí;Sí;Sí;Sí;33210;19;De 18 a 29 años;Postobligatorios;De 10.001 a 100.000;Centro izquierda;3;1;1;1;1;1;4603340;1;3;2;2;2;2;2;8;3;2;1;97;2;;Bastante importantes;PSOE;PSOE;Estudiante;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;No votó;1225;Mujer; ;Móviles aleatorios;0.0;3.0;6.0;3.0;7.0
228;Madrid, Comunidad de;28079;Sí;Sí;Sí;Sí;Sí;28045;84;De 60 y más años;Obligatorios;Más de 500.000;Centro derecha;13;1;1;1;1;1;4597120;4;2;4;4;1;1;1;6;3;1;1;1;1;;Muy importantes;PP;PP;Jubilado, pensionista;Tan español como de su comunidad;Pablo Casado;Votará seguro;PP;1226;Hombre; ;Móviles aleatorios;5.0;9.0;4.0;7.0;5.0
229;Andalucía;99995;Sí;Sí;Sí;Sí;Sí;14800;39;De 30 a 44 años;Universitarios;De 10.001 a 100.000;Centro izquierda;1;1;1;1;1;1;4609535;2;5;2;2;2;4;4;1;3;4;1;2;1;;Bastante importantes;C's;C's;Trabajador;Tan español como de su comunidad;Albert Rivera;Votará seguro;PSOE;1232;Hombre; ;Móviles aleatorios;5.0;6.0;6.0;7.0;6.0
230;Catalunya;43131;Sí;Sí;Sí;Sí;Sí;43883;72;De 60 y más años;Postobligatorios profesionales;Hasta 10.000;Centro izquierda;9;1;1;1;1;1;4642144;4;4;1;2;2;4;4;6;3;4;1;4;1;;Bastante importantes;C's;C's;Jubilado, pensionista;Tan español como de su comunidad;Albert Rivera;Votará seguro;C's;1236;Hombre; ;Móviles BD (Catalunya);1.0;6.0;4.0;8.0;7.0
231;Madrid, Comunidad de;28079;Sí;Sí;Sí;Sí;Sí;28039;37;De 30 a 44 años;Obligatorios;Más de 500.000;No sabe;13;1;1;1;1;1;4638311;2;2;4;98;3;98;97;1;1;96;2;97;1;97.0;Poco importantes;No sabe;Ninguno;Trabajador;Únicamente español;Indiferente;Probablemente sí;No votó;1239;Hombre;Ninguno;Móviles aleatorios;8.797266514806378;7.656073808303434;6.417505030181086;7.53522554485555;7.00701051577366
232;Catalunya;8019;Sí;Sí;Sí;Sí;Sí;8016;78;De 60 y más años;Postobligatorios;Más de 500.000;Izquierda;9;1;1;1;1;1;4618561;4;3;4;1;2;2;2;6;3;97;1;2;1;;Bastante importantes;PSOE;PSOE;Jubilado, pensionista;Tan español como de su comunidad;Ninguno de estos;Votará seguro;PSOE;1240;Hombre; ;Móviles aleatorios;0.0;5.0;7.0;7.0;7.0
233;Catalunya;43153;Sí;Sí;Sí;Sí;Sí;43830;32;De 30 a 44 años;Universitarios;De 10.001 a 100.000;Izquierda;9;1;1;1;1;1;4599470;2;5;2;1;3;7;7;1;5;97;1;7;2;;Poco importantes;ERC;ERC;Trabajador;Únicamente de su comunidad;Ninguno de estos;Votará seguro;ERC;1241;Mujer; ;Móviles BD (Catalunya);0.0;0.0;3.0;0.0;0.0
234;Catalunya;8266;Sí;Sí;Sí;Sí;Sí;8290;38;De 30 a 44 años;Universitarios;De 10.001 a 100.000;Izquierda;9;1;1;1;1;1;4618597;2;5;2;1;1;7;7;1;4;95;1;7;2;;Muy importantes;ERC;ERC;Trabajador;Más de su comunidad que español;Otro;Votará seguro;ERC;1242;Mujer; ;Móviles BD (Catalunya);0.0;0.0;4.0;0.0;4.0
235;Catalunya;8019;Sí;Sí;Sí;Sí;Sí;8038;74;De 60 y más años;Obligatorios;Más de 500.000;Izquierda;9;1;1;1;1;1;4645816;4;2;4;1;2;2;2;6;2;2;1;2;1;;Bastante importantes;PSOE;PSOE;Jubilado, pensionista;Más español que de su comunidad;Pedro Sánchez;Votará seguro;PSOE;1248;Hombre; ;Móviles BD (Catalunya);0.0;3.0;7.0;5.0;10.0
236;Comunitat Valenciana;99995;Sí;Sí;Sí;Sí;Sí;46780;58;De 45 a 59 años;Obligatorios;De 10.001 a 100.000;No sabe;10;1;1;1;1;1;4614695;3;2;2;98;3;96;97;7;1;96;1;96;2;97.0;Poco importantes;En blanco;Ninguno;Tareas del hogar;Únicamente español;Indiferente;Votará seguro;En blanco;1249;Mujer;Ninguno;Móviles aleatorios;0.0;0.0;0.0;0.0;0.0
237;Andalucía;99995;Sí;Sí;Sí;Sí;Sí;14009;24;De 18 a 29 años;Postobligatorios profesionales;De 100.001 a 500.000;Centro izquierda;1;1;1;1;1;1;4610688;1;4;3;2;2;98;98;5;5;97;1;98;1;98.0;Bastante importantes;No sabe;No sabe;Parado;Únicamente de su comunidad;Ninguno de estos;Votará seguro;No sabe / No recuerda;1251;Hombre;No sabe;Móviles aleatorios;0.0;5.0;6.0;5.0;5.0
238;Catalunya;8102;Sí;Sí;Sí;Sí;Sí;8700;45;De 45 a 59 años;Postobligatorios;De 10.001 a 100.000;Centro izquierda;9;1;1;1;1;1;4592740;3;3;2;2;2;7;7;1;4;2;1;98;1;;Bastante importantes;ERC;ERC;Trabajador;Más de su comunidad que español;Pedro Sánchez;Votará seguro;No sabe / No recuerda;1255;Hombre; ;Móviles BD (Catalunya);0.0;3.0;5.0;3.0;5.0
239;Catalunya;25012;No;Sí;Sí;Sí;Sí;25660;26;De 18 a 29 años;Obligatorios;Hasta 10.000;Izquierda;9;2;1;1;1;1;4601230;1;2;1;1;2;98;98;1;4;97;1;7;1;98.0;Bastante importantes;No sabe;No sabe;Trabajador;Más de su comunidad que español;Ninguno de estos;Votará seguro;ERC;1257;Hombre;No sabe;Móviles BD (Catalunya);3.093561417800859;0.0;0.0;0.0;3.0
240;Madrid, Comunidad de;28079;Sí;Sí;Sí;Sí;Sí;28005;45;De 45 a 59 años;Universitarios;Más de 500.000;Izquierda;13;1;1;1;1;1;4649255;3;5;4;1;1;2;2;1;3;2;1;5;2;;Muy importantes;PSOE;PSOE;Trabajador;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;Unidos Podemos;1262;Mujer; ;Móviles aleatorios;0.0;0.0;6.0;1.0;7.0
241;Comunitat Valenciana;99995;Sí;Sí;Sí;Sí;Sí;46600;71;De 60 y más años;Postobligatorios profesionales;De 10.001 a 100.000;Izquierda;10;1;1;1;1;1;4629017;4;4;2;1;2;98;4;6;3;14;1;2;1;4.0;Bastante importantes;No sabe;C's;Jubilado, pensionista;Tan español como de su comunidad;Santiago Abascal;Votará seguro;PSOE;1273;Hombre;C's;Móviles aleatorios;4.0;7.0;2.0;7.0;6.0
242;Andalucía;99995;Sí;Sí;Sí;Sí;Sí;41710;62;De 60 y más años;Universitarios;De 10.001 a 100.000;Centro derecha;1;1;1;1;1;1;4595952;4;5;2;4;1;1;1;6;1;1;1;4;2;;Muy importantes;PP;PP;Jubilado, pensionista;Únicamente español;Pablo Casado;Votará seguro;C's;1285;Mujer; ;Móviles aleatorios;6.0;8.0;0.0;7.0;1.0
243;Catalunya;8054;Sí;Sí;Sí;Sí;Sí;8755;67;De 60 y más años;Obligatorios;De 10.001 a 100.000;Izquierda;9;1;1;1;1;1;4639478;4;2;2;1;1;99;97;6;3;5;1;98;2;97.0;Muy importantes;No contesta;Ninguno;Jubilado, pensionista;Tan español como de su comunidad;Pablo Iglesias;Votará seguro;No sabe / No recuerda;1295;Mujer;Ninguno;Móviles BD (Catalunya);0.0;3.0;6.0;4.0;5.0
244;Andalucía;29067;Sí;Sí;Sí;Sí;Sí;29010;42;De 30 a 44 años;Universitarios;Más de 500.000;No sabe;1;1;1;1;1;1;4637698;2;5;4;98;2;96;97;1;3;97;1;96;2;97.0;Bastante importantes;En blanco;Ninguno;Trabajador;Tan español como de su comunidad;Ninguno de estos;Votará seguro;En blanco;1301;Mujer;Ninguno;Móviles aleatorios;1.0;2.0;2.0;2.0;2.0
245;Catalunya;8019;Sí;Sí;Sí;Sí;Sí;8035;64;De 60 y más años;Postobligatorios;Más de 500.000;Izquierda;9;1;1;1;1;1;4593463;4;3;4;1;1;98;98;6;5;96;1;7;2;98.0;Muy importantes;No sabe;No sabe;Jubilado, pensionista;Únicamente de su comunidad;Indiferente;Votará seguro;ERC;1302;Mujer;No sabe;Móviles aleatorios;0.0;0.0;6.0;0.0;4.0
246;Madrid, Comunidad de;99995;Sí;Sí;Sí;Sí;Sí;28100;68;De 60 y más años;Obligatorios;De 100.001 a 500.000;Izquierda;13;1;1;1;1;1;4601134;4;2;3;1;1;98;5;6;3;2;1;2;2;5.0;Muy importantes;No sabe;Unidas Podemos;Jubilado, pensionista;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;PSOE;1303;Mujer;Unidas Podemos;Móviles aleatorios;2.0;3.0;6.0;4.0;6.0
247;Madrid, Comunidad de;28079;Sí;Sí;Sí;Sí;Sí;28017;41;De 30 a 44 años;Universitarios;Más de 500.000;Centro derecha;13;1;1;1;1;1;4609039;2;5;4;4;1;1;1;1;1;1;1;4;1;;Muy importantes;PP;PP;Trabajador;Únicamente español;Pablo Casado;Votará seguro;C's;1305;Hombre; ;Móviles aleatorios;0.0;5.0;0.0;5.0;0.0
248;Castilla - la Mancha;99995;Sí;Sí;Sí;Sí;Sí;13250;56;De 45 a 59 años;Universitarios;De 10.001 a 100.000;No sabe;8;1;1;1;1;1;4608906;3;5;2;98;1;2;2;1;1;2;1;2;2;;Muy importantes;PSOE;PSOE;Trabajador;Únicamente español;Pedro Sánchez;Votará seguro;PSOE;1310;Mujer; ;Móviles aleatorios;3.0;5.0;3.0;3.0;8.0
249;Andalucía;99995;Sí;Sí;Sí;Sí;Sí;99998;74;De 60 y más años;Obligatorios;De 10.001 a 100.000;Derecha;1;1;1;1;1;1;4632386;4;2;2;5;1;1;1;7;1;1;1;1;2;;Muy importantes;PP;PP;Tareas del hogar;Únicamente español;Pablo Casado;Votará seguro;PP;1312;Mujer; ;Móviles aleatorios;0.0;10.0;0.0;10.0;0.0
250;Andalucía;99995;Sí;Sí;Sí;Sí;Sí;18011;40;De 30 a 44 años;Postobligatorios;De 100.001 a 500.000;Derecha;1;1;1;1;1;1;4599277;2;3;3;5;1;14;14;5;3;14;1;97;2;;Muy importantes;Vox;Vox;Parado;Tan español como de su comunidad;Santiago Abascal;Votará seguro;No votó;1314;Mujer; ;Móviles aleatorios;8.0;1.0;1.0;8.0;0.0
251;Catalunya;99995;Sí;Sí;Sí;Sí;Sí;8923;38;De 30 a 44 años;Postobligatorios;De 100.001 a 500.000;Centro;9;1;1;1;1;1;4618212;2;3;3;3;3;98;1;5;2;1;1;98;1;1.0;Poco importantes;No sabe;PP;Parado;Más español que de su comunidad;Pablo Casado;Votará seguro;No sabe / No recuerda;1335;Hombre;PP;Móviles aleatorios;6.0;5.0;3.0;5.0;7.0
252;Galicia;99995;Sí;Sí;Sí;Sí;Sí;15150;43;De 30 a 44 años;Postobligatorios;Hasta 10.000;Izquierda;12;1;1;1;1;1;4607205;2;3;1;1;3;97;97;1;3;97;4;2;1;97.0;Poco importantes;No votaría;Ninguno;Trabajador;Tan español como de su comunidad;Ninguno de estos;Seguro que no;PSOE;1337;Hombre;Ninguno;Móviles aleatorios;5.0;3.0;3.0;7.0;5.0
253;Navarra, Com. Foral de;99995;Sí;Sí;Sí;Sí;Sí;31016;41;De 30 a 44 años;Universitarios;De 100.001 a 500.000;Izquierda;15;1;1;1;1;1;4604084;2;5;3;1;1;10;10;1;5;5;1;10;1;;Muy importantes;EH Bildu;EH Bildu;Trabajador;Únicamente de su comunidad;Pablo Iglesias;Votará seguro;EH Bildu;1338;Hombre; ;Móviles aleatorios;0.0;0.0;8.0;0.0;3.0
254;País Vasco;99995;Sí;Sí;Sí;Sí;Sí;20738;30;De 30 a 44 años;Postobligatorios profesionales;De 10.001 a 100.000;Centro;16;1;1;1;1;1;4597951;2;4;2;3;2;9;9;7;4;2;1;9;2;;Bastante importantes;PNV;PNV;Tareas del hogar;Más de su comunidad que español;Pedro Sánchez;Votará seguro;PNV;1342;Mujer; ;Móviles aleatorios;4.0;5.0;5.0;5.0;5.0
255;Comunitat Valenciana;99995;Sí;Sí;Sí;Sí;Sí;3330;40;De 30 a 44 años;Universitarios;De 10.001 a 100.000;Izquierda;10;1;1;1;1;1;4603893;2;5;2;1;1;5;5;1;1;5;1;13;1;;Muy importantes;Unidas Podemos;Unidas Podemos;Trabajador;Únicamente español;Pablo Iglesias;Votará seguro;Compromís + Podemos + IU;1358;Hombre; ;Móviles aleatorios;0.0;0.0;10.0;7.53522554485555;5.0
256;Catalunya;17089;Sí;Sí;Sí;Sí;Sí;17240;36;De 30 a 44 años;Obligatorios;Hasta 10.000;Centro derecha;9;1;1;1;1;1;4632472;2;2;1;4;1;1;1;5;3;1;1;1;1;;Muy importantes;PP;PP;Parado;Tan español como de su comunidad;Pablo Casado;Votará seguro;PP;1363;Hombre; ;Móviles BD (Catalunya);9.0;10.0;3.0;8.0;2.0
257;Catalunya;99995;Sí;Sí;Sí;Sí;Sí;8912;33;De 30 a 44 años;Universitarios;De 100.001 a 500.000;Izquierda;9;1;1;1;1;1;4626789;2;5;3;1;1;98;2;1;3;2;1;98;1;2.0;Muy importantes;No sabe;PSOE;Trabajador;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;No sabe / No recuerda;1371;Hombre;PSOE;Móviles aleatorios;1.0;4.0;5.0;4.0;5.0
258;Aragón;50297;Sí;Sí;Sí;Sí;Sí;50015;51;De 45 a 59 años;Universitarios;Más de 500.000;Centro izquierda;2;1;1;1;1;1;4638960;3;5;4;2;1;4;4;1;3;4;1;4;1;;Muy importantes;C's;C's;Trabajador;Tan español como de su comunidad;Albert Rivera;Votará seguro;C's;1376;Hombre; ;Móviles aleatorios;5.0;3.0;1.0;8.0;1.0
259;Catalunya;8260;Sí;Sí;Sí;Sí;Sí;8130;50;De 45 a 59 años;Obligatorios;De 10.001 a 100.000;Izquierda;9;1;1;1;1;1;4642509;3;2;2;1;1;7;7;1;4;2;1;8;2;;Muy importantes;ERC;ERC;Trabajador;Más de su comunidad que español;Pedro Sánchez;Votará seguro;En Comú Podem;1387;Mujer; ;Móviles BD (Catalunya);0.0;0.0;7.0;0.0;8.0
260;Andalucía;41091;Sí;Sí;Sí;Sí;Sí;41020;51;De 45 a 59 años;Universitarios;Más de 500.000;Centro;1;1;1;1;1;1;4625359;3;5;4;3;1;4;4;1;3;4;1;4;2;;Muy importantes;C's;C's;Trabajador;Tan español como de su comunidad;Albert Rivera;Votará seguro;C's;1390;Mujer; ;Móviles aleatorios;5.0;5.0;0.0;7.0;0.0
261;Madrid, Comunidad de;28079;Sí;Sí;Sí;Sí;Sí;28018;59;De 45 a 59 años;Sin estudios obligatorios acabados;Más de 500.000;No contesta;13;1;1;1;1;1;4620651;3;1;4;99;4;98;97;1;5;2;1;95;2;97.0;Nada importantes;No sabe;Ninguno;Trabajador;Únicamente de su comunidad;Pedro Sánchez;Votará seguro;Otro partido;1393;Mujer;Ninguno;Móviles aleatorios;0.0;0.0;6.417505030181086;0.0;2.0
262;Catalunya;8106;Sí;Sí;Sí;Sí;Sí;8450;68;De 60 y más años;Obligatorios;Hasta 10.000;Centro;9;1;1;1;1;1;4616617;4;2;1;3;1;98;4;6;3;4;1;4;2;4.0;Muy importantes;No sabe;C's;Jubilado, pensionista;Tan español como de su comunidad;Albert Rivera;Votará seguro;C's;1400;Mujer;C's;Móviles BD (Catalunya);7.0;6.0;3.0;8.0;5.0
263;Rioja, La;99995;Sí;Sí;Sí;Sí;Sí;26007;36;De 30 a 44 años;Universitarios;De 100.001 a 500.000;Izquierda;17;1;1;1;1;1;4608155;2;5;3;1;1;5;5;1;1;2;1;5;2;;Muy importantes;Unidas Podemos;Unidas Podemos;Trabajador;Únicamente español;Pedro Sánchez;Votará seguro;Unidos Podemos;1405;Mujer; ;Móviles aleatorios;0.0;0.0;4.0;1.0;6.0
264;Comunitat Valenciana;99995;No;Sí;Sí;Sí;Sí;46018;38;De 30 a 44 años;Postobligatorios profesionales;Más de 500.000;Izquierda;10;2;1;1;1;1;4626249;2;4;4;1;2;99;97;5;3;5;1;99;1;97.0;Bastante importantes;No contesta;Ninguno;Parado;Tan español como de su comunidad;Pablo Iglesias;Votará seguro;No contesta;1414;Hombre;Ninguno;Móviles aleatorios;3.093561417800859;5.0;5.0;5.0;5.0
265;Catalunya;8163;Sí;Sí;Sí;Sí;Sí;8397;86;De 60 y más años;Obligatorios;De 10.001 a 100.000;Izquierda;9;1;1;1;1;1;4631509;4;2;2;1;1;8;8;6;3;5;1;8;1;;Muy importantes;En Comú Podem;En Comú Podem;Jubilado, pensionista;Tan español como de su comunidad;Pablo Iglesias;Votará seguro;En Comú Podem;1416;Hombre; ;Móviles BD (Catalunya);0.0;2.0;9.0;5.0;8.0
266;Andalucía;99995;Sí;Sí;Sí;Sí;Sí;41804;29;De 18 a 29 años;Universitarios;Hasta 10.000;Izquierda;1;1;1;1;1;1;4642411;1;5;1;1;2;2;2;5;3;2;1;2;2;;Bastante importantes;PSOE;PSOE;Parado;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;PSOE;1421;Mujer; ;Móviles aleatorios;8.797266514806378;6.0;6.0;6.0;7.0
267;Murcia, Región de;99995;Sí;Sí;Sí;Sí;Sí;30530;57;De 45 a 59 años;Postobligatorios profesionales;De 10.001 a 100.000;Derecha;14;1;1;1;1;1;4629248;3;4;2;5;2;98;1;1;3;1;2;1;1;1.0;Bastante importantes;No sabe;PP;Trabajador;Tan español como de su comunidad;Pablo Casado;Probablemente sí;PP;1428;Hombre;PP;Móviles aleatorios;5.0;5.0;3.0;4.0;2.0
268;Catalunya;8019;Sí;Sí;Sí;Sí;Sí;8027;73;De 60 y más años;Obligatorios;Más de 500.000;No contesta;9;1;1;1;1;1;4632520;4;2;4;99;2;98;97;6;1;14;1;98;1;97.0;Bastante importantes;No sabe;Ninguno;Jubilado, pensionista;Únicamente español;Santiago Abascal;Votará seguro;No sabe / No recuerda;1434;Hombre;Ninguno;Móviles aleatorios;8.0;7.0;0.0;8.0;3.0
269;Madrid, Comunidad de;99995;Sí;Sí;Sí;Sí;Sí;28802;37;De 30 a 44 años;Postobligatorios;De 100.001 a 500.000;Izquierda;13;1;1;1;1;1;4597098;2;3;3;1;1;2;2;5;1;2;1;2;2;;Muy importantes;PSOE;PSOE;Parado;Únicamente español;Pedro Sánchez;Votará seguro;PSOE;1436;Mujer; ;Móviles aleatorios;0.0;2.0;6.0;3.0;8.0
270;Asturias, Principado de;99995;Sí;Sí;Sí;Sí;Sí;33710;62;De 60 y más años;Universitarios;Hasta 10.000;Centro;3;1;1;1;1;1;4617907;4;5;1;3;1;4;4;6;2;4;1;4;2;;Muy importantes;C's;C's;Jubilado, pensionista;Más español que de su comunidad;Albert Rivera;Votará seguro;C's;1449;Mujer; ;Móviles aleatorios;0.0;3.0;1.0;7.0;3.0
271;Balears, Illes;99995;Sí;Sí;Sí;Sí;Sí;7198;48;De 45 a 59 años;Universitarios;De 100.001 a 500.000;Centro;4;1;1;1;1;1;4632865;3;5;3;3;1;98;98;1;3;97;1;97;1;98.0;Muy importantes;No sabe;No sabe;Trabajador;Tan español como de su comunidad;Ninguno de estos;Votará seguro;No votó;1474;Hombre;No sabe;Móviles aleatorios;4.0;5.0;4.0;5.0;5.0
272;Castilla y León;99995;Sí;Sí;Sí;Sí;Sí;49010;67;De 60 y más años;Universitarios;De 10.001 a 100.000;Centro izquierda;7;1;1;1;1;1;4601517;4;5;2;2;1;2;2;6;3;2;1;2;1;;Muy importantes;PSOE;PSOE;Jubilado, pensionista;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;PSOE;1476;Hombre; ;Móviles aleatorios;0.0;1.0;4.0;4.0;7.0
273;Comunitat Valenciana;46250;Sí;Sí;Sí;Sí;Sí;46011;52;De 45 a 59 años;Universitarios;Más de 500.000;Centro izquierda;10;1;1;1;1;1;4597967;3;5;4;2;1;2;2;6;3;2;1;2;1;;Muy importantes;PSOE;PSOE;Jubilado, pensionista;Tan español como de su comunidad;Pedro Sánchez;Votará seguro;PSOE;1500;Hombre; ;Móviles aleatorios;0.0;0.0;4.0;2.0;5.0
